Наименование,Ссылка,Код товара,Категория,Подкатегория,"Ширина рабочая, мм",Способ укладки при упаковке,Цвет лицевой стороны,Цвет обратной стороны,"Высота волны, мм",Класс прочности,Способ производства,Кромка,Группа поверхности,"Длина, мм",Профиль,Форма поставки,Группа стали,Кратность длины,Марка стали,Травленый,Стандарт на марку,Отожженный,Фактура поверхности,Тип товара,Увеличенная длина полосы,Покрытие,Вид рифления,Класс покрытия,"Толщина, мм",Особые свойства,Тип поверхности,"Толщина стенки, мм",Цветовая группа,"Профилеразмер, мм",Производитель,Оцинкованный,Назначение,"Ширина, мм",Стан,Стандарт на продукт,"Нижний Новгород (Коновалова, 6)","Наличие(тонн) в складе: Нижний Новгород (Коновалова, 6)","Цена в складе: Нижний Новгород (Коновалова, 6)","Доставка(да/нет) из склада: Нижний Новгород (Коновалова, 6)","Самовывоз(да/нет) из склада: Нижний Новгород (Коновалова, 6)",Батайск,Наличие(тонн) в складе: Батайск,Цена в складе: Батайск,Доставка(да/нет) из склада: Батайск,Самовывоз(да/нет) из склада: Батайск,"Санкт-Петербург (Арсенальная, 80)","Наличие(тонн) в складе: Санкт-Петербург (Арсенальная, 80)","Цена в складе: Санкт-Петербург (Арсенальная, 80)","Доставка(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)","Самовывоз(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)",Пенза,Наличие(тонн) в складе: Пенза,Цена в складе: Пенза,Доставка(да/нет) из склада: Пенза,Самовывоз(да/нет) из склада: Пенза,"Самара (22 Партсъезда, 8)","Наличие(тонн) в складе: Самара (22 Партсъезда, 8)","Цена в складе: Самара (22 Партсъезда, 8)","Доставка(да/нет) из склада: Самара (22 Партсъезда, 8)","Самовывоз(да/нет) из склада: Самара (22 Партсъезда, 8)",Минеральные Воды,Наличие(тонн) в складе: Минеральные Воды,Цена в складе: Минеральные Воды,Доставка(да/нет) из склада: Минеральные Воды,Самовывоз(да/нет) из склада: Минеральные Воды,"Самара (Олимпийская, 67)","Наличие(тонн) в складе: Самара (Олимпийская, 67)","Цена в складе: Самара (Олимпийская, 67)","Доставка(да/нет) из склада: Самара (Олимпийская, 67)","Самовывоз(да/нет) из склада: Самара (Олимпийская, 67)","Тверь (Коняевская, 7)","Наличие(тонн) в складе: Тверь (Коняевская, 7)","Цена в складе: Тверь (Коняевская, 7)","Доставка(да/нет) из склада: Тверь (Коняевская, 7)","Самовывоз(да/нет) из склада: Тверь (Коняевская, 7)",Воронеж,Наличие(тонн) в складе: Воронеж,Цена в складе: Воронеж,Доставка(да/нет) из склада: Воронеж,Самовывоз(да/нет) из склада: Воронеж,"Йошкар-Ола (Железнодорожная, 15)","Наличие(тонн) в складе: Йошкар-Ола (Железнодорожная, 15)","Цена в складе: Йошкар-Ола (Железнодорожная, 15)","Доставка(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)","Самовывоз(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)",Ярославль,Наличие(тонн) в складе: Ярославль,Цена в складе: Ярославль,Доставка(да/нет) из склада: Ярославль,Самовывоз(да/нет) из склада: Ярославль,Краснодар,Наличие(тонн) в складе: Краснодар,Цена в складе: Краснодар,Доставка(да/нет) из склада: Краснодар,Самовывоз(да/нет) из склада: Краснодар,"Тольятти (Ярославская, 12)","Наличие(тонн) в складе: Тольятти (Ярославская, 12)","Цена в складе: Тольятти (Ярославская, 12)","Доставка(да/нет) из склада: Тольятти (Ярославская, 12)","Самовывоз(да/нет) из склада: Тольятти (Ярославская, 12)",Вологда,Наличие(тонн) в складе: Вологда,Цена в складе: Вологда,Доставка(да/нет) из склада: Вологда,Самовывоз(да/нет) из склада: Вологда,Набережные Челны,Наличие(тонн) в складе: Набережные Челны,Цена в складе: Набережные Челны,Доставка(да/нет) из склада: Набережные Челны,Самовывоз(да/нет) из склада: Набережные Челны,"Тверь (Гончаровой, 40)","Наличие(тонн) в складе: Тверь (Гончаровой, 40)","Цена в складе: Тверь (Гончаровой, 40)","Доставка(да/нет) из склада: Тверь (Гончаровой, 40)","Самовывоз(да/нет) из склада: Тверь (Гончаровой, 40)",Москва (Толбино),Наличие(тонн) в складе: Москва (Толбино),Цена в складе: Москва (Толбино),Доставка(да/нет) из склада: Москва (Толбино),Самовывоз(да/нет) из склада: Москва (Толбино),Екатеринбург,Наличие(тонн) в складе: Екатеринбург,Цена в складе: Екатеринбург,Доставка(да/нет) из склада: Екатеринбург,Самовывоз(да/нет) из склада: Екатеринбург,Москва (Плоский Прокат),Наличие(тонн) в складе: Москва (Плоский Прокат),Цена в складе: Москва (Плоский Прокат),Доставка(да/нет) из склада: Москва (Плоский Прокат),Самовывоз(да/нет) из склада: Москва (Плоский Прокат),"Липецк (Алмазная, 6)","Наличие(тонн) в складе: Липецк (Алмазная, 6)","Цена в складе: Липецк (Алмазная, 6)","Доставка(да/нет) из склада: Липецк (Алмазная, 6)","Самовывоз(да/нет) из склада: Липецк (Алмазная, 6)",Ярославль (автодоставка),Наличие(тонн) в складе: Ярославль (автодоставка),Цена в складе: Ярославль (автодоставка),Доставка(да/нет) из склада: Ярославль (автодоставка),Самовывоз(да/нет) из склада: Ярославль (автодоставка),Москва (Электроугли),Наличие(тонн) в складе: Москва (Электроугли),Цена в складе: Москва (Электроугли),Доставка(да/нет) из склада: Москва (Электроугли),Самовывоз(да/нет) из склада: Москва (Электроугли),Волжский,Наличие(тонн) в складе: Волжский,Цена в складе: Волжский,Доставка(да/нет) из склада: Волжский,Самовывоз(да/нет) из склада: Волжский,"Липецк (Ковалева, вл. 129)","Наличие(тонн) в складе: Липецк (Ковалева, вл. 129)","Цена в складе: Липецк (Ковалева, вл. 129)","Доставка(да/нет) из склада: Липецк (Ковалева, вл. 129)","Самовывоз(да/нет) из склада: Липецк (Ковалева, вл. 129)",Москва (автодоставка),Наличие(тонн) в складе: Москва (автодоставка),Цена в складе: Москва (автодоставка),Доставка(да/нет) из склада: Москва (автодоставка),Самовывоз(да/нет) из склада: Москва (автодоставка),Мурманск,Наличие(тонн) в складе: Мурманск,Цена в складе: Мурманск,Доставка(да/нет) из склада: Мурманск,Самовывоз(да/нет) из склада: Мурманск,"Нижний Новгород (Ореховская, 80)","Наличие(тонн) в складе: Нижний Новгород (Ореховская, 80)","Цена в складе: Нижний Новгород (Ореховская, 80)","Доставка(да/нет) из склада: Нижний Новгород (Ореховская, 80)","Самовывоз(да/нет) из склада: Нижний Новгород (Ореховская, 80)",Череповец,Наличие(тонн) в складе: Череповец,Цена в складе: Череповец,Доставка(да/нет) из склада: Череповец,Самовывоз(да/нет) из склада: Череповец,"Санкт-Петербург (Предпортовая, 1)","Наличие(тонн) в складе: Санкт-Петербург (Предпортовая, 1)","Цена в складе: Санкт-Петербург (Предпортовая, 1)","Доставка(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)","Самовывоз(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)",Казань,Наличие(тонн) в складе: Казань,Цена в складе: Казань,Доставка(да/нет) из склада: Казань,Самовывоз(да/нет) из склада: Казань,Москва (Храпуново),Наличие(тонн) в складе: Москва (Храпуново),Цена в складе: Москва (Храпуново),Доставка(да/нет) из склада: Москва (Храпуново),Самовывоз(да/нет) из склада: Москва (Храпуново)
Лист горячекатаный 6 мм 1500 мм 3000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23635,23635,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,6,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",10 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 50 мм 1500 мм 6000 мм Ст3сп ГОСТ 14637 О 2800 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31330,31330,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,О,,6000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,50,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2800,ГОСТ 14637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,14 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 5 мм 1500 мм 3000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23777,23777,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",16 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 6 мм 1500 мм 11000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33979,33979,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,11000,,,,,09Г2С,,,,,Лист горячекатаный,,,,,6,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",18 т,[],да,да,,,,,,,,,,

Лист горячекатаный 5 мм 1500 мм 12000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33983,33983,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,12000,,,,,09Г2С,,,,,Лист горячекатаный,,,,,5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",20 т,[],да,да,,,,,,,,,,

Лист горячекатаный 3 мм 1250 мм 6000 мм 09Г2С ГОСТ 19281 О 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33017,33017,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,О,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,3,,,,,,ПАО СЕВЕРСТАЛЬ,,,1250,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Воронеж,14 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,7 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 3 мм 1250 мм 2500 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33016,33016,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,2500,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,3,,,,,,ПАО СЕВЕРСТАЛЬ,,,1250,2000,ГОСТ 19281,"Нижний Новгород (Коновалова, 6)",26 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 6 мм 1500 мм 10000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33976,33976,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,10000,,,,,09Г2С,,,,,Лист горячекатаный,,,,,6,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",26 т,[],да,да,,,,,,,,,,

Лист горячекатаный 3 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23720,23720,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,3,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,13 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 5 мм 1500 мм 10000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33980,33980,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,10000,,,,,09Г2С,,,,,Лист горячекатаный,,,,,5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",29 т,[],да,да,,,,,,,,,,

Лист горячекатаный 7 мм 1500 мм 10000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33994,33994,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,10000,,,,,09Г2С,,,,,Лист горячекатаный,,,,,7,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",30 т,[],да,да,,,,,,,,,,

Лист горячекатаный 10 мм 1500 мм 3000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23807,23807,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,10,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",37 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 16 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22467,22467,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,16,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,"Нижний Новгород (Коновалова, 6)",8 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,"Самара (Олимпийская, 67)",13 т,[],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 8 мм 1500 мм 3000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/23652,23652,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,8,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",44 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 8 мм 1500 мм 3000 мм Ст3сп ГОСТ 14637 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22487,22487,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,8,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 14637,,,,,,,,,,,"Санкт-Петербург (Арсенальная, 80)",39 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Нижний Новгород (Ореховская, 80)",8 т,[],да,да,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 16 мм 1500 мм 6000 мм Ст3сп ГОСТ 14637 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22634,22634,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,6000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,16,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 14637,,,,,,,,,,,"Санкт-Петербург (Арсенальная, 80)",8 т,[],да,да,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",24 т,[],да,да,,,,,,,,,,,Ярославль,8 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 10 мм 1500 мм 3000 мм Ст3сп ГОСТ 14637 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22511,22511,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,10,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 14637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,29 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 6 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 О 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22938,22938,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,О,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,6,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,48 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 4 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 О 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22936,22936,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,О,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,4,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,Более 60 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 5 мм 1500 мм 3000 мм Ст3сп ГОСТ 14637 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22281,22281,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 14637,,,,,,,,,,,"Санкт-Петербург (Арсенальная, 80)",8 т,[],да,да,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",1 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Толбино),21 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Нижний Новгород (Ореховская, 80)",4 т,[],да,да,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 5 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 О 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33940,33940,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,О,,6000,,,Легированая,,09Г2С,Да,,,,Лист горячекатаный,,,,,5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,Более 60 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 12 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22459,22459,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,12,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,"Нижний Новгород (Коновалова, 6)",13 т,[],да,да,,,,,,"Санкт-Петербург (Арсенальная, 80)",9 т,[],да,да,,,,,,,,,,,,,,,,"Самара (Олимпийская, 67)",58 т,[],нет,да,"Тверь (Коняевская, 7)",4 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,9 т,[],да,да,,,,,,Москва (Толбино),3 т,[],да,да,,,,,,,,,,,,,,,,,,,,,Москва (Электроугли),2 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 8 мм 1500 мм 6000 мм 09Г2С ГОСТ 19281 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22547,22547,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,6000,,,Легированая,,09Г2С,Нет,,,,Лист горячекатаный,,,,,8,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 19281,,,,,,,,,,,,,,,,Пенза,19 т,[],да,да,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",Более 60 т,[],да,да,,,,,,,,,,,Ярославль,46 т,[],да,да,,,,,,,,,,,,,,,,Набережные Челны,Более 60 т,[],да,да,,,,,,Москва (Толбино),3 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист горячекатаный 3 мм 1500 мм 3000 мм Ст3сп ГОСТ 16523 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/22595,22595,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,3000,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,3,,,,,,ПАО СЕВЕРСТАЛЬ,,,1500,2000,ГОСТ 16523,"Нижний Новгород (Коновалова, 6)",8 т,[],да,да,,,,,,"Санкт-Петербург (Арсенальная, 80)",24 т,[],да,да,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",Менее 1 т,[],да,да,,,,,,,,,,,Ярославль,9 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Толбино),Более 60 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Москва (Храпуново),45 т,[],да,да

Лист горячекатаный 1.5 мм 1250 мм 2500 мм Ст3сп ГОСТ 16523 НО 2000 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/28606,28606,Листовой прокат,Листы и рулоны горячекатаные,,,,,,,,НО,,2500,,,Углеродистая,,Ст3сп,Нет,,,,Лист горячекатаный,,,,,1.5,,,,,,ПАО СЕВЕРСТАЛЬ,,,1250,2000,ГОСТ 16523,,,,,,,,,,,"Санкт-Петербург (Арсенальная, 80)",4 т,[],да,да,,,,,,,,,,,,,,,,"Самара (Олимпийская, 67)",52 т,[],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Екатеринбург,13 т,[],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Череповец,42 т,[],да,да,,,,,,,,,,,Москва (Храпуново),Более 60 т,[],да,да

